molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,MolLogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3948626,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(NCC(F)F)c2)nn1,active,481.5070000000001,4.852520000000003,2,8,7.292429823902063
CHEMBL3925718,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,513.6500000000003,3.6728200000000024,1,9,7.795880017344075
CHEMBL3960719,CCN(C)c1cncc(-c2cn(-c3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3C)nn2)c1,active,459.5540000000002,4.631620000000003,1,8,7.7447274948966935
CHEMBL3985973,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCC3)c2)nn1,active,479.46600000000024,4.513920000000005,1,7,7.795880017344075
CHEMBL3899376,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NCC3CCCO3)c2)nn1,active,523.5190000000002,4.894720000000005,2,8,7.958607314841775
CHEMBL3898308,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)CC3CCCO3)c2)nn1,active,537.5460000000003,4.919020000000005,1,8,7.356547323513812
CHEMBL3901325,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCC(N(C)C)CC3)c2)nn1,active,550.5890000000003,4.8342200000000055,1,8,8.096910013008056
CHEMBL3972461,COCCN1CCN(c2cncc(-c3cn(-c4cc(C(=O)Nc5cc(C(F)(F)F)ccn5)ccc4C)nn3)c2)CC1,active,566.588,4.072220000000002,1,9,7.958607314841775
CHEMBL3980390,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)C)c2)nn1,active,467.45500000000015,4.369820000000004,1,7,7.619788758288394
CHEMBL3977418,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NC3CCN(C)C3)c2)nn1,active,522.5350000000002,4.419820000000004,2,8,8.221848749616356
CHEMBL3985373,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCCCC3)c2)nn1,active,507.5200000000003,5.294120000000006,1,7,7.161150909262744
CHEMBL3956709,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)CCN3CCCC3)c2)nn1,active,550.5890000000003,4.835820000000005,1,8,8.045757490560675
CHEMBL3896590,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NC3CC3)c2)nn1,active,479.4660000000002,4.8781200000000045,2,7,7.356547323513812
CHEMBL3971252,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCCOCC3)c2)nn1,active,523.5190000000003,4.5305200000000045,1,8,7.619788758288394
CHEMBL3891259,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)C3CCOC3)c2)nn1,active,523.5190000000002,4.528920000000005,1,8,8.154901959985743
CHEMBL3934962,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)C3CCOCC3)c2)nn1,active,537.5460000000003,4.919020000000005,1,8,7.522878745280337
CHEMBL3893752,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NC3CCOC3)c2)nn1,active,509.49200000000025,4.504620000000004,2,8,7.958607314841775
CHEMBL3897088,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3C[C@@H]4C[C@H]3CN4)c2)nn1,active,520.5190000000002,3.854320000000004,2,8,8.397940008672037
CHEMBL3986040,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,509.4920000000003,4.140420000000004,1,8,7.920818753952375
CHEMBL3916277,COCCN(C)c1cncc(-c2cn(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccn4)ccc3C)nn2)c1,active,511.50800000000015,4.386420000000003,1,8,7.468521082957745
CHEMBL3973958,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)C3CCN(C)CC3)c2)nn1,active,550.5890000000003,4.8342200000000055,1,8,7.920818753952375
CHEMBL3911586,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCC(N(C)C)C3)c2)nn1,active,536.5620000000002,4.444120000000005,1,8,8.154901959985743
CHEMBL3973571,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NC3CCN(C)CC3)c2)nn1,active,536.5620000000002,4.809920000000004,2,8,7.6777807052660805
CHEMBL3902578,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCNCC3)c2)nn1,active,508.50800000000027,3.713420000000003,2,8,8.301029995663981
CHEMBL3955018,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)C3CCN(C)C3)c2)nn1,active,536.5620000000002,4.444120000000005,1,8,8.397940008672037
CHEMBL3960521,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CC[C@H](N(C)C)C3)c2)nn1,active,536.5620000000002,4.444120000000005,1,8,8.045757490560675
CHEMBL4112487,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CC[C@@H](N(C)C)C3)c2)nn1,active,536.5620000000002,4.444120000000005,1,8,7.823908740944319
CHEMBL3929515,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NC3CCOCC3)c2)nn1,active,523.5190000000002,4.894720000000005,2,8,8.0
CHEMBL3951820,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3C[C@@H]4C[C@H]3CN4C)c2)nn1,active,534.5460000000002,4.196520000000005,1,8,8.221848749616356
CHEMBL3924110,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,522.5350000000003,4.055620000000004,1,8,8.154901959985743
CHEMBL3906033,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCCC3)c2)nn1,active,493.4930000000003,4.904020000000005,1,7,8.154901959985743
CHEMBL3979849,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NCCN(C)C)c2)nn1,active,510.5240000000002,4.277320000000004,2,8,8.0
CHEMBL3968107,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)CCN(C)C)c2)nn1,active,524.5510000000003,4.301620000000004,1,8,8.0
CHEMBL3938547,CCN1CCN(c2cncc(-c3cn(-c4cc(C(=O)Nc5cc(C(F)(F)F)ccn5)ccc4C)nn3)c2)CC1,active,536.562,4.445720000000003,1,8,8.154901959985743
CHEMBL3927531,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCN(C(C)C)CC3)c2)nn1,active,550.5890000000003,4.8342200000000055,1,8,8.096910013008056
CHEMBL3896026,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCC(N4CCN(C)CC4)C3)c2)nn1,active,569.7140000000002,4.001620000000003,1,10,8.221848749616356
CHEMBL3900402,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCC(N4CCN(C)CC4)CC3)c2)nn1,active,583.7410000000001,4.391720000000004,1,10,8.0
CHEMBL3919327,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCCN(C)CC3)c2)nn1,active,514.6340000000004,4.317420000000003,1,9,8.096910013008056
CHEMBL3903762,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCC(N4CCN(C(C)C)CC4)C3)c2)nn1,active,597.768,4.780220000000004,1,10,8.096910013008056
CHEMBL3928229,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CC(N4CCN(C)CC4)C3)c2)nn1,active,555.6870000000002,3.6115200000000023,1,10,8.096910013008056
CHEMBL3918381,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,509.4920000000003,4.140420000000004,1,8,8.045757490560675
CHEMBL3890336,Cc1ccc(NC(=O)c2cc(CNC(C)C)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,557.6990000000002,5.1151200000000046,2,9,7.853871964321762
CHEMBL3903342,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCN(C(C)(C)C)CC3)c2)nn1,active,541.7000000000003,5.701020000000006,1,8,8.522878745280337
CHEMBL3927812,Cc1ccc(NC(=O)c2cc(C(C)(C)C)nn2C)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,500.6070000000003,3.757620000000002,1,9,7.958607314841775
CHEMBL3890824,Cc1ccc(NC(=O)c2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,487.5640000000003,4.012120000000002,1,9,8.096910013008056
CHEMBL3969226,Cc1ccc(NC(=O)c2cc(C(C)(C)C)nn2C)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,513.6500000000003,3.6728200000000024,1,9,8.096910013008056
CHEMBL3980110,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,522.5350000000003,4.055620000000004,1,8,8.397940008672037
CHEMBL3913409,Cc1ccc(NC(=O)c2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,500.6070000000003,3.9273200000000026,1,9,8.301029995663981
CHEMBL3975259,Cc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,500.6070000000003,3.9865400000000024,1,9,7.7447274948966935
CHEMBL3904406,Cc1ccc(NC(=O)c2cc(CN3CCCC3)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,569.71,5.212920000000005,1,9,7.958607314841775
CHEMBL3966765,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,502.64400000000035,5.085620000000006,1,8,8.0
CHEMBL3891926,Cc1ccc(NC(=O)c2cc(C(C)(C)C)oc2C)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,500.6030000000003,4.925540000000004,1,8,7.823908740944319
CHEMBL3906046,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,486.5760000000003,4.617120000000004,1,8,8.045757490560675
CHEMBL3983429,CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)o5)ccc4C)nn3)c2)CC1,active,513.6460000000003,4.922420000000004,1,8,8.522878745280337
CHEMBL3900628,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,499.6190000000003,4.532320000000004,1,8,8.698970004336019
CHEMBL3928602,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCN(CC4CC4)CC3)c2)nn1,active,539.6840000000003,5.3125200000000055,1,8,8.698970004336019
CHEMBL3927546,COCCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)o5)ccc4C)nn3)c2)CC1,active,557.6990000000002,4.939020000000005,1,9,9.0
CHEMBL3951752,C=CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)o5)ccc4C)nn3)c2)CC1,active,525.6570000000003,5.088520000000004,1,8,8.301029995663981
CHEMBL3915027,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCN(CC(C)C)CC3)c2)nn1,active,541.7000000000003,5.558520000000006,1,8,8.301029995663981
CHEMBL3898292,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCNCC3)c2)nn1,active,485.59200000000027,4.190120000000004,2,8,9.0
CHEMBL3929800,CCOCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)o5)ccc4C)nn3)c2)CC1,active,557.6990000000002,4.939020000000005,1,9,8.154901959985743
CHEMBL3959764,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)nn1,active,601.777,6.306120000000008,1,9,6.85078088734462
CHEMBL3932260,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCNCC3)c2)nn1,active,501.6600000000003,4.658620000000004,2,8,8.397940008672037
CHEMBL3970814,CCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,active,543.7410000000002,5.781020000000006,1,8,8.045757490560675
CHEMBL3937760,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,515.6870000000004,5.000820000000005,1,8,8.221848749616356
CHEMBL3975908,CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,active,529.7140000000002,5.390920000000005,1,8,8.096910013008056
CHEMBL3946593,CCOCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,active,573.767,5.407520000000005,1,9,8.0
CHEMBL3983930,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(C(C)(C)C)CC3)c2)nn1,active,557.7680000000003,6.169520000000007,1,8,8.0
CHEMBL3958684,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(CC(C)C)CC3)c2)nn1,active,557.7680000000003,6.027020000000007,1,8,7.7447274948966935
CHEMBL3952224,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(CC4CC4)CC3)c2)nn1,active,555.7520000000003,5.781020000000007,1,8,8.096910013008056
CHEMBL3924548,C=CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,active,541.7250000000001,5.557020000000005,1,8,7.886056647693163
CHEMBL3931777,COCCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,active,573.767,5.407520000000005,1,9,8.154901959985743
CHEMBL3921125,Cc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)cc1-n1cc(-c2cncc(N3CCN(C4CC4)CC3)c2)nn1,active,539.6880000000003,4.434340000000003,1,9,7.508638306165727
CHEMBL3944223,CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5cc(C)n(C(C)(C)C)n5)ccc4C)nn3)c2)CC1,active,527.6770000000002,4.291840000000003,1,9,8.0
CHEMBL3970327,Cc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)cc1-n1cc(-c2cncc(N3CCN(C(C)C)CC3)c2)nn1,active,541.7040000000003,4.680340000000004,1,9,7.886056647693163
CHEMBL3917377,CCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5cc(C)n(C(C)(C)C)n5)ccc4C)nn3)c2)CC1,active,541.7040000000002,4.681940000000004,1,9,7.958607314841775
CHEMBL3945263,Cc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,active,513.6500000000003,3.901740000000003,1,9,7.958607314841775
CHEMBL3894425,Cc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)cc1-n1cc(-c2cncc(N3CCCN(C)CC3)c2)nn1,active,527.6770000000002,4.291840000000003,1,9,8.045757490560675
CHEMBL3953997,Cc1ccc(NC(=O)c2cc(CNC(C)(C)C)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,571.7260000000001,5.505220000000005,2,9,7.958607314841775
CHEMBL3901678,Cc1ccc(NC(=O)c2cc(CNC3CCN(C)CC3)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,612.7790000000001,4.800920000000004,2,10,7.853871964321762
CHEMBL3964223,Cc1ccc(NC(=O)c2cc(CN3CCN(C)CC3)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,598.7520000000001,4.364520000000004,1,10,7.795880017344075
CHEMBL3941325,Cc1ccc(NC(=O)c2cc(CN(C)CCN(C)C)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,600.768,4.610520000000005,1,10,7.443697499232712
CHEMBL3909903,Cc1ccc(NC(=O)c2cc(CN(C)C)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,543.6720000000003,4.678720000000004,1,9,7.958607314841775
CHEMBL3932337,Cc1ccc(NC(=O)c2cc(CNCCN(C)C)c(C(C)(C)C)o2)cc1-n1cc(-c2cncc(N3CCOCC3)c2)nn1,active,586.7410000000001,4.268320000000004,2,10,8.0
CHEMBL3957965,Cc1cc(Oc2cc(NC(=O)C3CC3)ncn2)ccc1NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,505.88400000000007,6.242020000000003,3,5,7.4089353929735005
CHEMBL3949308,O=C(Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,491.857,5.933600000000003,3,5,7.605548319173784
CHEMBL3952636,O=C(Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)c(F)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,509.84700000000004,6.072700000000003,3,5,7.603800652904264
CHEMBL3924928,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1F,active,509.8470000000002,6.072700000000002,3,5,7.585026652029182
CHEMBL3960088,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Oc1cc(NC(=O)C2CC2)ncn1,active,505.88400000000024,6.242020000000005,3,5,7.013228265733755
CHEMBL3931364,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cnc1Oc1ccnc(NC(=O)C2CC2)c1,active,505.88400000000024,6.242020000000002,3,5,7.804100347590766
CHEMBL3940400,O=C(Nc1cnc(Oc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,526.3020000000001,6.587000000000002,3,5,7.7423214251308154
CHEMBL3952726,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)nc1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,491.857,5.933600000000002,3,5,7.705533773838407
CHEMBL3984709,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cn1,active,491.8570000000002,5.933600000000002,3,5,7.607303046740334
CHEMBL3947363,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,508.8590000000001,6.677700000000002,3,4,8.443697499232712
CHEMBL3976632,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ccc1NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,504.89600000000013,6.847020000000003,3,4,7.823908740944319
CHEMBL3946238,O=C(Nc1cc(F)cc(Oc2ccnc(NC(=O)C3CC3)c2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,508.8590000000002,6.677700000000002,3,4,8.292429823902063
CHEMBL3972376,O=C(Nc1cnc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,active,509.84700000000015,6.072700000000003,3,5,8.040958607678906
CHEMBL3926946,CC1(C(=O)Nc2cc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3F)ccn2)CC1,active,522.8860000000001,7.067800000000004,3,4,7.6777807052660805
CHEMBL3894725,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1F,active,508.8590000000002,6.677700000000002,3,4,8.136677139879543
CHEMBL3896485,Cc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,active,504.89600000000013,6.847020000000002,3,4,7.7447274948966935
CHEMBL3961993,Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Oc1ccnc(NC(=O)C2CC2)c1,active,504.89600000000024,6.847020000000004,3,4,7.6020599913279625
CHEMBL3910983,O=C(Nc1cccc(OC(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1F,active,490.41300000000024,5.904100000000003,3,5,8.0268721464003
CHEMBL3984219,CC(F)(F)c1cc(F)cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)c1,active,488.44100000000026,6.256300000000004,3,4,8.050609993355087
CHEMBL3973002,CS(=O)(=O)c1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1,active,552.5060000000003,5.427800000000003,3,6,7.585026652029182
CHEMBL3986500,CN1CCC(Oc2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)C1,active,573.5470000000003,6.107200000000005,3,6,8.275724130399212
CHEMBL3909183,CC1CN(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)C(=O)O1,active,573.5030000000003,6.369400000000003,3,6,7.425968732272281
CHEMBL3966058,CC(=O)Nc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1,active,531.4660000000002,5.982700000000003,4,5,7.886056647693163
CHEMBL3903645,CC1CN(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)CC(C)O1,active,587.5740000000002,6.637900000000005,3,6,7.133122185662502
CHEMBL3986639,CN(C)C1CCN(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)cc(C(F)(F)F)c2)C1,active,586.5900000000004,6.164600000000005,3,6,7.958607314841775
CHEMBL3916992,O=C(Nc1cc(N2CCC(O)CC2)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,active,573.5470000000001,5.985400000000004,4,6,7.627087997029894
CHEMBL3953630,O=C(Nc1cc(N2CCCC2=O)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,active,557.5040000000002,6.151100000000004,3,5,7.886056647693163
CHEMBL3939532,CC(F)(F)c1cncc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1,active,471.4390000000002,5.512200000000003,3,5,7.187086643357144
CHEMBL3937184,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1cc(C2CC2)ccc1F,active,464.47200000000015,6.022000000000003,3,4,6.935542010773082
CHEMBL3909258,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1ccc2[nH]cc(F)c2c1,active,463.4440000000001,5.625900000000002,4,4,7.045757490560675
CHEMBL3978551,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,active,474.4140000000002,6.024300000000003,3,4,8.200659450546418
CHEMBL3940692,N#Cc1ccc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc1C(F)(F)F,active,499.4240000000002,5.895980000000002,3,5,8.154901959985743
CHEMBL3970244,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1ccc(Cl)c(OC(F)(F)F)c1,active,524.8580000000002,6.557500000000003,3,5,7.826813731587726
CHEMBL3931682,CN1CCN(Cc2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)cc3)cc(C(F)(F)F)c2)CC1,active,568.6000000000001,5.6326000000000045,3,6,8.337242168318426
CHEMBL3941664,CC(F)(F)c1cncc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2)c1,active,453.4490000000002,5.3731000000000035,3,5,7.6020599913279625
CHEMBL3913166,Cc1cc(Oc2cc(NC(=O)C3CC3)ncn2)ccc1NC(=O)Nc1ccc(F)c(C(F)(F)F)c1,active,489.4290000000001,5.727720000000002,3,5,6.838631997765025
CHEMBL3898689,Cc1cc(Oc2cc(NC(=O)C3CC3)ncn2)ccc1NC(=O)Nc1cccc(C(F)(F)F)c1,active,471.4390000000001,5.588620000000002,3,5,6.835647144215563
CHEMBL3931966,Cc1cc(Oc2cc(NC(=O)C3CC3)ncn2)ccc1NC(=O)Nc1ccc(Cl)c(C(C)(F)F)c1,active,501.9210000000001,6.334920000000003,3,5,7.346787486224656
CHEMBL3930387,CC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3cc(NC(=O)C4CC4)ncn3)c(F)c2)ccc1Cl,active,505.88400000000024,6.165600000000003,3,5,6.815308569182402
CHEMBL3921434,O=C(Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1F)Nc1cc(C(F)(F)F)ccc1F,active,493.39200000000005,5.5584000000000024,3,5,7.508638306165727
CHEMBL3975481,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1F,active,475.4020000000002,5.4193000000000024,3,5,7.3872161432802645
CHEMBL3908195,CC(F)(F)c1ccc(F)c(NC(=O)Nc2ccc(Oc3cc(NC(=O)C4CC4)ncn3)cc2F)c1,active,489.4290000000002,5.651300000000003,3,5,7.494850021680094
CHEMBL3977258,CC(F)(F)c1cc(NC(=O)Nc2ccc(Oc3cc(NC(=O)C4CC4)ncn3)cc2F)ccc1Cl,active,505.88400000000024,6.165600000000003,3,5,7.619788758288394
CHEMBL3914631,Cc1cc(NC(=O)Nc2cc(C(C)(F)F)ccc2F)ccc1Oc1cc(NC(=O)C2CC2)ncn1,active,485.46600000000024,5.820620000000003,3,5,6.954677021213342
